WindowStart WindowStop SNPcount MeanY Wstat
5652150 5654150 12 0.32858255 0.957262280710513
5654150 5656950 18 0.212856077777778 -1.13286817911296
5656950 5661850 26 0.500815111538462 5.53244571954733
5661850 5665350 14 0.250173642857143 -0.343509031827657
5665350 5666350 2 0.637502 2.44202487782138
5666350 5668050 12 0.243174766666667 -0.431861517773344
5668050 5671750 14 0.340110357142857 1.23647942230324
5671750 5678250 34 0.207075364705882 -1.71523933090463
5678250 5682150 28 0.390903664285714 3.01058503318793
5682150 5689550 50 0.21301727 -1.88276205258126
5689550 5691250 11 0.266565636363636 -0.0492292535265055
5691250 5694750 24 0.206743475 -1.44872328685582
5694750 5697550 10 0.377073656 1.59382784865524
5697550 5701850 22 0.241618835909091 -0.619008555069575
5701850 5705350 19 0.494793263157895 4.60617130020483
5705350 5708850 16 0.187706175 -1.54041233139213
5708850 5711550 12 0.560366366666667 4.72713433766886
5711550 5713950 13 0.307618015384615 0.64144708118587
5713950 5716450 16 0.44716550625 3.33242780875212
5716450 5719350 14 0.253253007142857 -0.289411436022288
5719350 5723450 16 0.3790363875 2.05291204434211
5723450 5728650 29 0.148654322068966 -3.06124447712041
5728650 5732550 20 0.37617371 2.23511633106736
5732550 5735250 11 0.239753945454545 -0.466745543753768
5735250 5737050 8 0.34689525 1.0247939214571
5737050 5741450 26 0.280365923076923 0.254704927616155
5741450 5744950 13 0.367481846153846 1.65486611994151
5744950 5748050 19 0.293734542105263 0.491334696630039
5748050 5752250 19 0.474433871578947 4.18949914961637
5752250 5759250 28 0.267145035714286 -0.0641477762514102
5759250 5762450 13 0.385107176923077 1.95324070667251
5762450 5762950 2 0.0599099 -1.39318487161587
5762950 5764150 6 0.462648166666667 2.21875010044095
5764150 5769250 28 0.229439982142857 -1.0009145022242
5769250 5775850 32 0.3820580625 2.98351170591465
5775850 5776650 6 0.260246816666667 -0.109029770573834
5776650 5777550 5 0.51955442 2.62287738672659
5777550 5780250 13 0.225454223076923 -0.749482138528838
5780250 5783150 14 0.419335385714286 2.62828733317919
5783150 5785950 17 0.242374170588235 -0.529516560356838
5785950 5789250 16 0.39917060625 2.43104771918092
5789250 5791550 9 0.3082748 0.542967412131987
5791550 5793650 9 0.408618577777778 1.95636576385133
5793650 5796850 8 0.2076898375 -0.823853091528132
5796850 5802050 28 0.34469325 1.86250607835316
5802050 5803350 8 0.249736125 -0.265478654801446
5803350 5803750 2 0.323443 0.356674093594046
5803750 5808850 26 0.149247172615385 -2.88438931322583
5808850 5813150 18 0.258168744444444 -0.230240281468586
5813150 5815950 10 0.19711601 -1.07809049716495
5815950 5819750 18 0.260465116666667 -0.184496568206215
5819750 5824750 19 0.172356484210526 -1.99276981214847
5824750 5828250 10 0.287018 0.256727898974459
5828250 5829750 5 0.18880952 -0.849532920639914
5829750 5833550 19 0.321371831578947 1.05695517682865
5833550 5841350 27 0.223633493703704 -1.1245388845115
5841350 5848350 32 0.3555429875 2.27927164344108
5848350 5855950 29 0.205446762068966 -1.62528426963263
5855950 5856350 1 0.442632 0.811821293348776
5856350 5858350 6 0.2440344 -0.295485726411932
5858350 5861850 6 0.423122666666667 1.76417475649293
5861850 5862450 1 0.109612 -0.751769824816914
5862450 5866250 11 0.403610072727273 2.08485042316523
5866250 5867050 5 0.215838912 -0.565757904358031
5867050 5869350 8 0.3547060625 1.12852146292114
5869350 5875150 32 0.14305941125 -3.36428950103645
5875150 5876850 8 0.2747995 0.0673628094561215
5876850 5877150 2 0.2770746 0.0487880616593879
5877150 5877250 0 NA NA
5877250 5877550 1 0.0215602 -1.16518947654504
5877550 5881850 11 0.391822 1.9012845148938
5881850 5885650 16 0.36275159125 1.74707140080553
5885650 5892250 22 0.529812727272727 5.72770634523999
5892250 5895050 13 0.371162938461538 1.71718236299005
5895050 5898250 13 0.557945723076923 4.87917897444508
5898250 5903150 23 0.458915069565217 4.26000931946187
5903150 5907750 20 0.665861955 8.31784926427911
5907750 5912050 24 0.375743978333333 2.43856274014648
5912050 5912450 1 0.689275 1.96985625868942
5912450 5913550 5 0.37692236 1.12541805990124
5913550 5913650 1 0.576345 1.43962880996426
5913650 5916050 5 0.2158194 -0.565962756103039
5916050 5919850 5 0.580219 3.25978006575221
5919850 5924050 15 0.3701199 1.8255827392062
5924050 5928850 21 0.509558461904762 5.16022556469863
5928850 5931550 13 0.342903361538462 1.23878342137495
5931550 5935850 22 0.550304860454545 6.17899185441155
5935850 5940250 15 0.366663766666667 1.76273509595844
5940250 5945250 15 0.48138942 3.84895001785355
5945250 5952650 27 0.1957529 -1.80473912010101
5952650 5957650 17 0.501862129411765 4.49384628235859
5957650 5960250 15 0.349781206666667 1.45573620278625
5960250 5966850 23 0.4026171 2.99232964148716
5966850 5971150 14 0.19936065 -1.23618053613759
5971150 5972050 4 0.43306825 1.53383540060448
5972050 5976850 19 0.151168833284211 -2.42639299008835
5976850 5981050 16 0.377666025 2.02717561249216
5981050 5983150 7 0.2170128 -0.654831394978229
5983150 5985650 14 0.33565665 1.15823767287219
5985650 5989350 11 0.193045010909091 -1.19410515482827
5989350 5993350 8 0.4045685 1.7906943230787
5993350 5998050 18 0.237771794444444 -0.6365473353503
5998050 6001350 12 0.434358016666667 2.67765838874363
6001350 6003050 11 0.364459763636364 1.47519503558411
6003050 6007250 21 0.442092847619048 3.70863209847319
6007250 6012850 26 0.250880207692308 -0.451208139928694
6012850 6018850 22 0.446279754545455 3.88811161904091
6018850 6021650 9 0.261537944444444 -0.115347393924642
6021650 6022950 5 0.4560284 1.95593314470209
6022950 6025950 10 0.190804691 -1.17179770770728
6025950 6028150 7 0.402424857142857 1.64841219273553
6028150 6029150 2 0.03721285 -1.54389321309676
6029150 6030550 7 0.336226585714286 0.826077623262978
6030550 6032350 7 0.148409657142857 -1.50703999088945
6032350 6033850 9 0.2963759 0.375364736413336
6033850 6034650 5 0.07466744 -2.04788287281228
6034650 6036750 9 0.292956444444444 0.327199788341487
6036750 6041450 14 0.111739764285714 -2.7754850222843
6041450 6049950 26 0.440419392307692 4.08652090908759
6049950 6054650 5 0.105491068 -1.7242730950723
6054650 6059850 21 0.35673979047619 1.87217153433701
6059850 6066350 17 0.117665311764706 -2.94372433482085
6066350 6069850 10 0.1933133 -1.13455117465589
6069850 6070250 3 0.212512066666667 -0.465289099739122
6070250 6070450 0 NA NA
6070450 6073950 12 0.157391508333333 -1.82709226854983
6073950 6077250 17 0.343563347058824 1.42937953436721
6077250 6081050 15 0.231529613333333 -0.694595753337767
6081050 6083850 18 0.340513344444444 1.4100633830042
6083850 6086250 10 0.20161165 -1.01134155229265
6086250 6089650 8 0.3575314 1.16604192736465
6089650 6091750 12 0.226819625 -0.697871424950909
6091750 6093050 4 0.4830985 2.00363814241944
6093050 6096850 20 0.220049755 -1.0430985745522
6096850 6103750 37 0.434849356756757 4.71584613748003
6103750 6110650 31 0.162403136129032 -2.8056275178437
6110650 6115950 27 0.272444055555556 0.0662878254116578
6115950 6120550 12 0.135399683333333 -2.18478059960466
6120550 6124350 17 0.293079538823529 0.452076049466733
6124350 6127950 14 0.194752664285714 -1.31713261764507
6127950 6130350 11 0.333303990909091 0.990031951601071
6130350 6132250 7 0.0997931714285714 -2.11096840150156
6132250 6135150 16 0.41099675 2.65315153672522
6135150 6137950 15 0.236034253333333 -0.612681666011013
6137950 6142550 33 0.477211275757576 5.59622341036501
6142550 6146050 17 0.194395776470588 -1.45831835661919
6146050 6147850 10 0.29436991 0.365885268180206
6147850 6152650 29 0.208539227586207 -1.54709327403909
6152650 6157550 25 0.42000598 3.52793951113402
6157550 6162550 19 0.197582389473684 -1.47650034722942
6162550 6167850 37 0.347499009459459 2.22114585398817
6167850 6172750 28 0.219168310714286 -1.25611000264121
6172750 6174750 11 0.304454845454545 0.540788066638767
6174750 6177550 14 0.21578295 -0.947677174675619
6177550 6179150 8 0.3264079125 0.752722206764289
6179150 6179550 4 0.141112025 -1.20774264457709
6179550 6183550 16 0.3102648625 0.761331410473758
6183550 6187450 24 0.186909375 -1.90493979667351
6187450 6187750 3 0.1942 -0.614208358694773
6187750 6192650 22 0.144600340909091 -2.7555865543762
6192650 6193550 6 0.27997705 0.117883933330603
6193550 6194650 8 0.1750266625 -1.25761985256096
6194650 6198450 23 0.302415573913043 0.73605931231766
6198450 6203650 19 0.174146486752632 -1.95613589772693
6203650 6206050 15 0.320022473333333 0.914592075619539
6206050 6206750 5 0.11774682 -1.59560293396225
6206750 6209150 20 0.337557505 1.42427203219304
6209150 6209850 3 0.167567333333333 -0.830793250843094
6209850 6211750 12 0.357752583333333 1.43170132975777
6211750 6216050 18 0.225064066666667 -0.889685154235952
6216050 6220850 27 0.33590865037037 1.61462760624262
6220850 6227550 38 0.199829355263158 -2.0230527155398
6227550 6231350 24 0.348170595833333 1.80433016453084
6231350 6234750 21 0.213010776190476 -1.22030898708237
6234750 6237250 16 0.28894724375 0.360970599255903
6237250 6238850 11 0.189801345454545 -1.24461607455773
6238850 6239450 2 0.2722615 0.0168290926135569
6239450 6243850 24 0.183224041833333 -1.98970844434656
6243850 6246350 15 0.2434478 -0.477870913308399
6246350 6246650 2 0.0736172 -1.30216844220407
6246650 6248650 8 0.30659115 0.48955572390456
6248650 6251850 18 0.154316722222222 -2.29897159613913
6251850 6255350 16 0.26052032875 -0.172908108459561
6255350 6258950 15 0.148427653333333 -2.20575340599468
6258950 6265350 22 0.280209868181818 0.230857756755207
6265350 6266950 10 0.27275747 0.0449949019329261
6266950 6267050 1 0.300005 0.142160881329624
6267050 6267750 2 0.0417032 -1.51407730304815
6267750 6268950 10 0.36611524 1.43112293779233
6268950 6271050 11 0.185109072727273 -1.31768495739948
6271050 6272850 12 0.412832208333333 2.32754963436076
6272850 6274550 13 0.240366236230769 -0.497040591736787
6274550 6278850 25 0.391010632 2.84724663081267
6278850 6286750 49 0.191908946938775 -2.55759198373775
6286750 6288950 10 0.27007711 0.00519829858436596
6288950 6290450 9 0.182920711111111 -1.22271518962544
6290450 6294050 22 0.268901159090909 -0.0181869129667388
6294050 6301950 34 0.116917366764706 -4.1835316740246
6301950 6305250 24 0.213474358333333 -1.29390203949277
6305250 6309150 24 0.175559879166667 -2.16599663198612
6309150 6313050 25 0.227233844 -0.997566459669966
6313050 6315150 11 0.196532563636364 -1.1397963802866
6315150 6316850 9 0.240848611111111 -0.406768250096367
6316850 6319350 15 0.198050237333333 -1.30339746208902
6319350 6322850 20 0.279566855 0.206612556319742
6322850 6326350 14 0.173634528571429 -1.68813139013014
6326350 6328750 18 0.267091772222222 -0.0524936513060563
6328750 6331650 18 0.194991383333333 -1.48873272593096
6331650 6335750 21 0.275580852380952 0.125951841355011
6335750 6342950 11 0.155752511818182 -1.77483040362116
6342950 6348150 15 0.554739066666667 5.18276789507347
6348150 6354150 27 0.286251288888889 0.403141604996884
6354150 6358350 22 0.388690063636364 2.61984965947091
6358350 6360150 9 0.2224475 -0.665958213741614
6360150 6362150 12 0.268419541666667 -0.0212652422207416
6362150 6369250 31 0.158205068387097 -2.91537211976496
6369250 6372850 14 0.336004621428571 1.16435075854445
6372850 6373650 3 0.159917033333333 -0.893007801910792
6373650 6377350 15 0.352170213333333 1.49917880879195
6377350 6381350 13 0.1696735 -1.69377932157455
6381350 6384250 14 0.265181821428571 -0.0798486452022317
6384250 6384350 1 0.133487 -0.639672239247862
6384350 6387050 14 0.284311235714286 0.256212705779501
6387050 6390250 16 0.10124356875 -3.16424469204263
6390250 6395850 27 0.229410862962963 -0.983588947325852
6395850 6398450 10 0.1797879004 -1.3353693345344
6398450 6399950 7 0.280620357142857 0.135320552942523
6399950 6401850 7 0.127103057142857 -1.77171689800219
6401850 6402250 2 0.383722 0.756926466308853
6402250 6404250 11 0.190006390909091 -1.24142307125928
6404250 6408250 20 0.246350313 -0.490852243989333
6408250 6411650 16 0.227066 -0.80120540348923
6411650 6414750 19 0.251455373684211 -0.373944207348017
6414750 6414850 1 0.504112 1.10048137966439
6414850 6419650 21 0.279473811904762 0.209712949422748
6419650 6427750 38 0.152186125263158 -3.4019943157366
6427750 6431650 13 0.390519992307692 2.04487283401138
6431650 6436150 24 0.1769419375 -2.13420704590972
6436150 6438050 7 0.239492842857143 -0.375577632520098
6438050 6439750 5 0.1530596 -1.22486264060091
6439750 6441950 13 0.255278492307692 -0.244594932563887
6441950 6446350 13 0.1516597 -1.99873020169296
6446350 6451050 24 0.396706379166667 2.92073200144811
6451050 6456750 27 0.269341633333333 -0.00940167922659381
6456750 6461050 12 0.487199788333333 3.53710889443974
6461050 6465350 22 0.246512009090909 -0.511249244156022
6465350 6474750 49 0.492666926530612 7.32721235008838
6474750 6479150 16 0.20060529375 -1.29815724149165
6479150 6484650 27 0.358067396296296 2.15523245703461
6484650 6492850 8 0.154374305 -1.53188303182835
6492850 6497450 22 0.217307635454545 -1.15439900848688
6497450 6501850 10 0.16132175 -1.60954521495481
6501850 6502650 5 0.3644562 0.994538876345335
6502650 6504850 13 0.189649109230769 -1.35561748921134
6504850 6511450 19 0.417033894736842 3.01476012552593
6511450 6515750 16 0.247859383125 -0.41069012908089
6515750 6520150 23 0.350656530434783 1.82231660900093
6520150 6521750 8 0.14068985 -1.7136125091939
6521750 6523350 10 0.37047254 1.49581788166953
6523350 6528350 24 0.129215898333333 -3.2319834520002
6528350 6531350 18 0.246548744444444 -0.461710573159526
6531350 6532450 8 0.08358984 -2.47190028717758
6532450 6533650 8 0.2782175625 0.11275465821647
6533650 6535050 6 0.118129866666667 -1.74349009181188
6535050 6535950 5 0.287487 0.186457955279722
6535950 6540650 17 0.149574205882353 -2.32600799149049
6540650 6544950 21 0.345387252380952 1.62790976782683
6544950 6548050 22 0.220700940909091 -1.07967035206824
6548050 6549350 4 0.42321425 1.44130265855653
6549350 6552450 9 0.182554277777778 -1.22787660850779
6552450 6556950 11 0.364829545454545 1.48095334204245
6556950 6561850 25 0.144841008 -2.93181525208607
6561850 6566750 17 0.345979541176471 1.47615403522037
6566750 6573250 2 0.16027365 -0.726769883443277
6573250 6578850 16 0.45740219375 3.52468045008823
6578850 6580450 3 0.271723666666667 0.0162375217005725
6580450 6583650 16 0.50122475625 4.34770092333621
6583650 6584550 4 0.2916482025 0.205848311531333
6584550 6586950 7 0.493008742857143 2.77367209835685
6586950 6592750 27 0.251411907407407 -0.446831524820234
6592750 6593350 2 0.408323 0.920277029874224
6593350 6593650 1 0.152915 -0.548454149512341
6593650 6599150 22 0.381910463636364 2.47054674352587
6599150 6602250 13 0.208614566153846 -1.03455625945748
6602250 6605650 18 0.292791288888889 0.459440481150872
6605650 6612350 40 0.143817816 -3.73886920472896
6612350 6612650 2 0.1154005 -1.02472746002364
6612650 6613150 2 0.06035275 -1.39024434899179
6613150 6616950 16 0.17156869375 -1.84348628913719
6616950 6621750 20 0.1557953879 -2.39228053691262
6621750 6627850 29 0.311251755172414 1.04992672412058
6627850 6630450 14 0.19582223 -1.29834272196201
6630450 6634650 21 0.315297780952381 0.980503224651846
6634650 6640650 32 0.248183585625 -0.572192736108104
6640650 6644550 14 0.378770671428571 1.91565533716322
6644550 6647650 11 0.159966154545455 -1.70921482995969
6647650 6649250 9 0.349786358888889 1.12768098591025
6649250 6653950 18 0.225920013666667 -0.872634697974164
6653950 6662950 34 0.400794023529412 3.58827553424973
6662950 6669150 13 0.205211454615385 -1.0921666392105
6669150 6675650 30 0.502954728533333 5.99782367319188
6675650 6681950 32 0.2949335415625 0.669485512588594
6681950 6685750 12 0.418510208333333 2.41990005747159
6685750 6689850 14 0.208605885714286 -1.07376226457516
6689850 6695050 22 0.406565429090909 3.01350771982062
6695050 6699450 20 0.25050566 -0.403600287853443
6699450 6703950 16 0.48769325 4.09356912358961
6703950 6708650 17 0.232004741176471 -0.73025576476302
6708650 6713450 22 0.516706428181818 5.43907446850382
6713450 6719650 29 0.347135963448276 1.95723578077216
6719650 6722650 10 0.5322406 3.89766663269032
6722650 6725350 13 0.328663576923077 0.9977218546229
6725350 6729250 21 0.613492571428571 7.39647696328208
6729250 6733650 23 0.3154999 1.03068333532465
6733650 6737450 13 0.546452142769231 4.68460717779238
6737450 6743150 22 0.216375418181818 -1.17492864992775
6743150 6748350 27 0.378142214814815 2.64499592587706
6748350 6754350 18 0.176239438888889 -1.86227128447896
6754350 6760250 26 0.286438530769231 0.400088313033693
6760250 6760450 0 NA NA
6760450 6760650 2 0.313693 0.291934123887028
6760650 6765350 23 0.121190313043478 -3.34464878629112
6765350 6769250 19 0.240735053684211 -0.593344613891374
6769250 6770150 6 0.15318035 -1.34038107315824
6770150 6770550 2 0.496973 1.50891275444112
6770550 6775950 32 0.187537553125 -2.18295060560589
6775950 6780850 24 0.433530591666667 3.76774869005687
6780850 6781550 6 0.308791083333333 0.449268713106442
6781550 6783450 10 0.4198723 2.2292800487792
6783450 6786550 15 0.23350856 -0.658609834359042
6786550 6793450 33 0.319378348484848 1.33918607021161
6793450 6798550 22 0.190183045454545 -1.75174699078874
6798550 6802750 21 0.363128980952381 2.00964167001873
6802750 6804950 8 0.2487630875 -0.278400586755045
6804950 6807250 6 0.438772833333333 1.94416438079481
6807250 6812550 18 0.284846072222222 0.30117183920758
6812550 6816750 19 0.423934236842105 3.15598145690251
6816750 6820550 24 0.3385590125 1.58324813902148
6820550 6824050 15 0.524694186666667 4.63642036806979
6824050 6826450 11 0.412338827272727 2.22077609933685
6826450 6833150 40 0.6406291025 11.0139264704254
6833150 6837350 14 0.373582942857143 1.8245184604036
6837350 6841350 14 0.612909164285714 6.0289489828113
6841350 6844050 12 0.3048596 0.571417886568731
6844050 6845550 9 0.392738555555556 1.73268675025208
6845550 6846850 2 0.1408815 -0.855533699192401
6846850 6848650 5 0.48069126 2.21486251677445
6848650 6853550 27 0.185028280555556 -2.0663866571027
6853550 6863450 37 0.345769555675676 2.17175316147824
6863450 6869250 27 0.253681451851852 -0.391461661387702
6869250 6874350 23 0.405233956521739 3.05125425028573
6874350 6878350 25 0.2118115292 -1.35961970636439
6878350 6883750 22 0.300880304545455 0.686069926049454
6883750 6887950 25 0.20734264 -1.46453105494986
6887950 6888350 3 0.379390666666667 0.891818096293178
6888350 6889350 7 0.1950365 -0.927827514198645
6889350 6894450 20 0.314284305 0.935592693128995
6894450 6900250 30 0.170868263333333 -2.54231024955185
6900250 6904150 21 0.275759452380952 0.129794607715515
6904150 6909750 28 0.1234515575 -3.63415382001522
6909750 6915650 28 0.185315032142857 -2.09718094478231
6915650 6923650 42 0.139319887142857 -3.96806514248446
6923650 6925450 11 0.269040972727273 -0.0106828873493666
6925450 6927250 8 0.1710285875 -1.31071426371714
6927250 6931550 16 0.32769124375 1.08861187344017
6931550 6934950 20 0.175804195 -1.97214533294033
6934950 6937950 14 0.417067342857143 2.5884428541339
6937950 6941950 15 0.19519166 -1.35537891972225
6941950 6943950 9 0.354758011111111 1.19770949402335
6943950 6944750 4 0.24382175 -0.243259948287136
6944750 6947850 7 0.413253857142857 1.78293324382411
6947850 6950050 7 0.266874385714286 -0.0354359827306659
6950050 6954250 19 0.417990247368421 3.03433269016647
6954250 6958950 19 0.335376289473684 1.34356824020032
6958950 6962850 15 0.34012602 1.28016261560294
6962850 6966050 19 0.207747710526316 -1.26845846307007
6966050 6967850 5 0.29124816 0.225945459853956
6967850 6970850 16 0.13359493125 -2.55666192745722
6970850 6972750 9 0.262664566666667 -0.0994782884637559
6972750 6973050 2 0.0215602 -1.64782676046441
6973050 6974050 5 0.3007324 0.32551819017735
6974050 6977450 12 0.184972933333333 -1.37849130540267
6977450 6982950 29 0.283222451724138 0.341223868682009
6982950 6985850 14 0.216967028571429 -0.926875542255541
6985850 6986250 2 0.408042 0.918411190747283
6986250 6987750 1 0.0111404 -1.2141123842775
6987750 6990950 3 0.329913066666667 0.489451303891949
6990950 6994450 17 0.242520702941176 -0.526679876988725
6994450 7003650 31 0.312754851612903 1.12482100711237
7003650 7007750 14 0.165079905 -1.83841713916645
7007750 7008550 3 0.37461 0.852940270525434
7008550 7010750 7 0.173008742857143 -1.20146284931556
7010750 7014850 18 0.3501765 1.60255335160139
7014850 7018650 21 0.255351685714286 -0.309299900905289
7018650 7022250 17 0.403841847058824 2.59629602054046
7022250 7026750 23 0.217041056521739 -1.18634644315955
7026750 7030750 13 0.490197076923077 3.73227997082308
7030750 7033850 10 0.26322732 -0.0965038517428048
7033850 7039450 21 0.476436228571429 4.44756596762086
7039450 7039650 2 0.309946 0.267054055528853
7039650 7040150 1 0.557522 1.35125130826096
7040150 7045750 20 0.22534789 -0.931850911571941
7045750 7046350 2 0.4223375 1.01333326633156
7046350 7052250 34 0.2359477 -0.924789611946147
7052250 7056850 19 0.443664505263158 3.55977807050999
7056850 7060550 17 0.229971188235294 -0.769622810269543
7060550 7061450 5 0.3587954 0.935107513177104
7061450 7064350 17 0.222023425882353 -0.923481564515819
7064350 7068350 20 0.361429905 1.92553308154906
7068350 7072750 21 0.222678733333333 -1.01229274697396
7072750 7074750 13 0.304032692307692 0.580752090244673
7074750 7077150 12 0.16516968 -1.70058338435727
7077150 7080350 11 0.315842990909091 0.718126238217423
7080350 7083750 14 0.17874435 -1.59836316895447
7083750 7086350 7 0.256386285714286 -0.1657222728703
7086350 7087150 2 0.196015565 -0.489443678892423
7087150 7087250 0 NA NA
7087250 7090650 13 0.167834323076923 -1.72491426375142
7090650 7090750 0 NA NA
7090750 7093050 13 0.153996681538462 -1.95916805617262
7093050 7093650 3 0.313615333333333 0.356913212215232
7093650 7096950 19 0.166449345263158 -2.11366440172796
7096950 7102050 29 0.253113924137931 -0.420050827736054
7102050 7106650 24 0.164006604166667 -2.43174071906161
7106650 7111250 26 0.223357379230769 -1.11012802752052
7111250 7115850 27 0.112576479259259 -3.83398647346093
7115850 7116750 3 0.258144 -0.094196430603997
7116750 7120250 14 0.137350942857143 -2.32555345917438
7120250 7125150 33 0.291810554545455 0.595633186706714
7125150 7131850 41 0.207557946341463 -1.86904191818912
7131850 7135550 18 0.243740533333333 -0.517650112317755
7135550 7139250 19 0.171978273684211 -2.00051021012471
7139250 7145250 30 0.2488326 -0.537332793062568
7145250 7149650 19 0.196425136842105 -1.50018450011308
7149650 7155350 33 0.291310012121212 0.582132659109902
7155350 7157850 14 0.145031957142857 -2.19061508629932
7157850 7158250 3 0.326414666666667 0.461001258082604
7158250 7163950 31 0.12594050516129 -3.75882245573952
7163950 7168050 22 0.338466053636364 1.51379751134229
7168050 7176250 37 0.173360973243243 -2.75218535483636
7176250 7179850 20 0.23626485 -0.702621892898589
7179850 7185550 21 0.171000523809524 -2.12420363795468
7185550 7189350 19 0.351211905263158 1.66765749705785
7189350 7192550 16 0.25509325 -0.274832703151601
7192550 7193950 4 0.63448525 3.42521629212799
7193950 7198050 18 0.242513805555556 -0.54208651821686
7198050 7200850 17 0.410577882352941 2.72669725209318
7200850 7201650 4 0.156666325 -1.0616819555537
7201650 7206250 20 0.358612353 1.86637149443863
7206250 7211350 21 0.226696104761905 -0.925854786260836
7211350 7215450 15 0.465563486666667 3.56116522592922
7215450 7216550 3 0.257731666666667 -0.0975496498533831
7216550 7218750 5 0.5429204 2.86819113092558
7218750 7220350 4 0.353225025 0.784077683616283
7220350 7220850 2 0.431169 1.07197439889233
7220850 7220950 0 NA NA
7220950 7221650 2 0.710356 2.92577521146601
7221650 7223050 5 0.353066692 0.874963200424004
7223050 7223950 1 0.792146 2.45285482309042
7223950 7225650 5 0.36226344 0.971517622123181
7225650 7229750 13 0.595186538461538 5.50961893868724
7229750 7234150 22 0.319077972727273 1.08682585898734
7234150 7235850 9 0.450532444444444 2.54674606816922
7235850 7241550 27 0.294330814814815 0.600257042948849
7241550 7246550 21 0.528457676190476 5.5668619862949
7246550 7250850 19 0.272933568421053 0.0656251951586773
7250850 7254250 12 0.513870333333333 3.97089475483889
7254250 7260050 26 0.255854574615385 -0.33211757122589
7260050 7260550 4 0.5106665 2.26251196348479
7260550 7264650 19 0.341863936842105 1.47634342509606
7264650 7273350 35 0.517763756 6.88974183190771
7273350 7281650 34 0.310326503823529 1.11150928732424
7281650 7288050 33 0.66055436969697 10.541315733278
7288050 7292750 21 0.586944666666667 6.82527094222438
7292750 7294850 10 0.732624 6.87285604285757
7294850 7296250 8 0.5244731125 3.38302683199805
7296250 7299050 10 0.67974172 6.08768721429443
7299050 7302050 10 0.4445849361 2.59620052833008
7302050 7303950 9 0.656054466666667 5.44163894427983
7303950 7304350 2 0.4280325 1.05114804863735
7304350 7304950 4 0.77211825 4.71764159010708
7304950 7306550 8 0.467185525 2.62224802597996
7306550 7309450 13 0.613418092307692 5.81825611636829
7309450 7312950 16 0.42497869375 2.91574288934299
7312950 7317750 19 0.62552047368421 7.2816141168141
7317750 7321050 17 0.455287588235294 3.5922213259516
7321050 7321850 2 0.530373 1.73068865066824
7321850 7322050 1 0.262764 -0.0326925714107772
7322050 7324850 11 0.583496818181818 4.88607795028744
7324850 7325050 1 0.00269136 -1.25378220561264
7325050 7325850 3 0.778582333333333 4.13816534171267
7325850 7326950 8 0.505057125 3.12518263864792
7326950 7327050 1 0.752726 2.26777055824719
7327050 7328150 3 0.2738366 0.0334205339705887
7328150 7330550 11 0.566147272727273 4.61590782637127
7330550 7334150 16 0.44382848125 3.26975598542503
7334150 7337950 17 0.664188941176471 7.63629064968984
7337950 7343250 33 0.515362892727273 6.6252409977192
7343250 7350550 33 0.654813515151515 10.386474582026
7350550 7356350 26 0.388623092307692 2.84647349821314
7356350 7357950 7 0.516433171428571 3.06465730036791
7357950 7360750 4 0.35568175 0.807147249346724
7360750 7361250 3 0.674549666666667 3.29214026386708
7361250 7362350 6 0.343843116666667 0.852395558018656
7362350 7370950 38 0.579355921052632 8.96161331039787
7370950 7375850 28 0.300430567857143 0.762817736704493
7375850 7379450 14 0.313852928571429 0.775194681054763
7379450 7386350 23 0.189899130434783 -1.79751001419506
7386350 7388950 13 0.337005553846154 1.13894098687816
7388950 7390150 4 0.14201925 -1.19922346283319
7390150 7392850 14 0.337561937857143 1.19170935170758
7392850 7393550 2 0.0911232 -1.18592865659473
7393550 7394750 8 0.34250775 0.966527948720786
7394750 7398450 20 0.218959765 -1.06598565466092
7398450 7402450 16 0.36165655 1.72650570778379
7402450 7404150 9 0.208004566666667 -0.869395024866404
7404150 7406150 10 0.3255834 0.829327074748821
7406150 7411950 34 0.223731628529412 -1.25923399139579
7411950 7414650 11 0.5008 3.59830878802382
7414650 7417450 17 0.301508176470588 0.615243948905728
7417450 7424150 36 0.433772186111111 4.62133687116224
7424150 7429350 23 0.226216185652174 -0.979747078541757
7429350 7432950 16 0.3132620375 0.817620596823985
7432950 7437050 20 0.26546203 -0.0895537018060867
7437050 7444750 38 0.384125081578947 3.31103239488044
7444750 7451650 30 0.17908177 -2.33108680548153
7451650 7455150 19 0.291373842105263 0.443020976542681
7455150 7457850 18 0.199837422222222 -1.39219967643382
7457850 7461050 16 0.28415103125 0.270894144198127
7461050 7470750 44 0.202433859090909 -2.09580077266232
7470750 7475150 19 0.330813468421053 1.250186252169
7475150 7479950 28 0.238456908571429 -0.776892631181665
7479950 7484050 23 0.418800243478261 3.35673074283372
7484050 7486750 14 0.2539265 -0.277579661349657
7486750 7491050 20 0.357115795 1.83494749712365
7491050 7491850 5 0.26346818 -0.0657097973863989
7491850 7493250 5 0.4495232 1.88763663119128
7493250 7493950 1 0.0215602 -1.16518947654504
7493950 7495450 6 0.359917 1.03725826803701
7495450 7502150 28 0.272048664285714 0.057680881902906
7502150 7508250 25 0.4658818 4.6049172405582
7508250 7514850 33 0.250305285151515 -0.523838425942376
7514850 7516950 6 0.5266965 2.95535793979271
7516950 7518650 11 0.354106481818182 1.3139719396197
7518650 7523350 19 0.559988126315789 5.94043925875277
7523350 7526750 23 0.40946577826087 3.14654355576046
