WindowStart WindowStop SNPcount MeanY Wstat
2838550 2845450 2 0.07444415 1.44968291785927
2845450 2848450 2 0.01624275 -0.531576138340336
2848450 2849950 3 0.04671649 0.619468165187314
2849950 2853150 6 0.0242627683333333 -0.447844637332451
2853150 2857850 8 0.0260532675 -0.395224129148835
2857850 2863550 6 0.00616703666666667 -1.5147959652208
2863550 2871150 6 0.05500978 1.36504502806738
2871150 2876450 18 0.0176508694444444 -1.45092520402352
2876450 2880550 8 0.05557621625 1.61478283208077
2880550 2889750 14 0.0227288622857143 -0.822245486009809
2889750 2898550 3 0.117950333333333 3.58935457850634
2898550 2906350 4 0.00501872 -1.29210782221332
2906350 2912150 11 0.0555277918181818 1.88963478351344
2912150 2918950 12 0.0134674225 -1.53350859757073
2918950 2922550 3 0.0287343733333333 -0.130243509376516
2922550 2929850 14 0.00909039514285714 -2.050596291592
2929850 2935050 19 0.0422760685263158 1.09305949390795
2935050 2936150 6 0.0266616333333333 -0.306403979152844
2936150 2936750 2 0.04487625 0.443149232281187
2936750 2939450 17 0.0214841835294118 -1.02960100209628
2939450 2939750 2 0.05427483 0.763090363257702
2939750 2940450 5 0.0148205744 -0.917043182179459
2940450 2942350 4 0.0340854175 0.10721694824817
2942350 2943950 2 0.0140248 -0.607078334570976
2943950 2947550 1 0.0818206 1.20263861927129
2947550 2952150 6 0.00725533766666667 -1.45062811511772
2952150 2956750 15 0.026558274 -0.494103037720743
2956750 2959850 20 0.0172717275 -1.57022350065139
2959850 2962950 10 0.039422115 0.575748733764246
2962950 2967350 6 0.02308745 -0.51714315919059
2967350 2970750 5 0.0341503082 0.123364884369363
2970750 2973450 18 0.0194668372222222 -1.26547076793665
2973450 2977750 13 0.0294566823076923 -0.20843503649069
2977750 2982850 14 0.0153718557857143 -1.48485549681893
2982850 2989050 1 0.0500501 0.4378931985033
2989050 2994550 4 0.0116953475 -0.97068258138937
2994550 2998050 6 0.01430872 -1.03475017299964
2998050 3009050 4 0.03480382675 0.141802503034835
3009050 3015450 3 0.11033684 3.2719322782276
3015450 3018350 4 0.033643675 0.0859506443477842
3018350 3020150 3 0.0929610666666667 2.54750031262243
3020150 3029450 3 0.0170713566666667 -0.61649882168027
3029450 3036550 4 0.05081655 0.912684722670196
3036550 3041550 10 0.02169431 -0.773673313069722
3041550 3045850 8 0.058423475 1.80863236778888
3045850 3053750 4 0.01588167 -0.769145245701673
3053750 3065450 3 0.03325069 0.0580510831785243
3065450 3080450 9 0.0331349657444444 0.0921906547996321
3080450 3085050 20 0.04696948205 1.62669413017569
3085050 3089250 6 0.006843021 -1.47493892073277
3089250 3092550 8 0.0258418225 -0.409619910732719
3092550 3098950 9 0.0134340255555556 -1.33046908876218
3098950 3101350 4 0.04352335 0.561576537231182
3101350 3102150 1 0.00368385 -0.678185470881311
3102150 3105150 6 0.033265711 0.0829822897045404
3105150 3109850 17 0.0164302705058824 -1.53118660184443
3109850 3113050 12 0.0251191433333333 -0.56193986632104
3113050 3119950 12 0.0135892841666667 -1.52334726719173
3119950 3123450 14 0.05245252 1.85482067661345
3123450 3129350 9 0.0195600555555556 -0.888091406007359
3129350 3130150 1 0.042725 0.261571243177838
3130150 3131650 5 0.015680282 -0.870770081309683
3131650 3132650 3 0.02347769 -0.349405521142935
3132650 3137450 2 0.0069008 -0.849589502968403
3137450 3144650 2 0.0324977 0.021765652330882
3144650 3153450 6 0.0157863585 -0.947626403220382
3153450 3156150 5 0.03331024 0.0781488591113659
3156150 3156550 3 0.0173202776666667 -0.606120789816533
3156550 3158650 3 0.0376216566666667 0.24028573329643
3158650 3168150 16 0.02650196 -0.515729544017805
3168150 3174650 8 0.12536544625 6.36623362064247
3174650 3184050 6 0.009724999 -1.30501319953581
3184050 3189850 7 0.0297322571428571 -0.135399328338154
3189850 3190350 3 0.0185190033333333 -0.556143434894505
3190350 3190850 5 0.04316612 0.608634025696392
3190850 3196150 5 0.019301244 -0.675874584431875
3196150 3200850 9 0.0358394533333333 0.287489233587499
3200850 3210550 5 0.011782112 -1.08058608574833
3210550 3211550 6 0.0290014116666667 -0.168447158964527
3211550 3215250 7 0.0168608 -0.955126951904859
3215250 3219350 3 0.0685104333333333 1.5281027856083
3219350 3222350 4 0.023930995 -0.381635799264047
3222350 3229550 4 0.05259725 0.998410925956991
3229550 3236750 3 0.0299605266666667 -0.0791226382440657
3236750 3241050 2 0.04233272 0.35656382630787
3241050 3245750 1 0.000673229 -0.750653912467624
3245750 3248750 2 0.07808825 1.57373330370389
3248750 3251050 5 0.020878856 -0.5909608309541
3251050 3254450 9 0.0523982044444444 1.48324275517442
3254450 3257350 3 0.02056256 -0.470943326418246
3257350 3257850 2 0.04809121 0.55259107758593
3257850 3262150 10 0.016225027 -1.18998943684106
3262150 3266550 4 0.04142009 0.460321696817308
3266550 3271150 6 0.0277082716666667 -0.244692622014084
3271150 3275750 15 0.0458873266666667 1.30787309460339
3275750 3277650 7 0.0246303514285714 -0.460317711736079
3277650 3277950 2 0.0615782 1.01170754348492
3277950 3281550 11 0.0127718772727273 -1.52375102368342
3281550 3286150 6 0.0430302866666667 0.658716234356657
3286150 3290150 19 0.0210026205263158 -1.13900902344155
3290150 3294750 23 0.0293769900434783 -0.286444200281458
3294750 3298250 12 0.0150807009166667 -1.398986762826
3298250 3298650 2 0.01581576 -0.546111489799351
3298650 3298850 1 0.00424894 -0.664583230128985
3298850 3303050 4 0.041760935 0.476730607784505
3303050 3308850 1 0.0035791 -0.680706900598358
3308850 3314250 4 0.0454143 0.652610380161021
3314250 3318450 7 0.0296868042857143 -0.138294024886998
3318450 3323450 12 0.055786687 1.99524691466741
3323450 3328850 24 0.021488948875 -1.22278633920006
3328850 3334050 10 0.027509145 -0.331054131072752
3334050 3339750 19 0.0104737789473684 -2.24372396257736
3339750 3341150 7 0.0267489285714286 -0.325394665543072
3341150 3341950 4 0.0036252 -1.35919446162715
3341950 3345050 16 0.02435250625 -0.722686930582711
3345050 3349750 8 0.01319452625 -1.27068408553786
3349750 3352750 2 0.0578255 0.883960258020994
3352750 3355550 2 0.00912689 -0.77381020947348
3355550 3357250 6 0.0280423116666667 -0.224997125411184
3357250 3359650 6 0.0134808216666667 -1.08356429349932
3359650 3362650 11 0.0315014513636364 -0.0284897702073747
3362650 3367850 6 0.0210345316666667 -0.638186285942469
3367850 3374350 5 0.061200488 1.57932002357133
3374350 3385350 21 0.0145511557142857 -1.90909799416363
3385350 3393750 13 0.0233803416153846 -0.735794358979296
3393750 3398250 2 0.00711382 -0.842337996919551
3398250 3399050 2 0.031252 -0.0206397607057092
3399050 3403750 1 0.00171429 -0.7255946080031
3403750 3422850 5 0.04355086 0.629342360517019
3422850 3423950 2 0.0113896 -0.696784318703612
3423950 3426150 5 0.04577814 0.749223994813652
3426150 3430950 7 0.0202833271428571 -0.737160950832189
3430950 3435650 7 0.0914078414285714 3.79245278486822
3435650 3440450 12 0.009109183 -1.89691665394843
3440450 3442350 5 0.026759338 -0.274448406556659
3442350 3446950 6 0.01593045 -0.939130553475571
3446950 3457350 14 0.0588959535714286 2.43514959006652
3457350 3460550 9 0.0329248936666667 0.0770207651682032
3460550 3467950 12 0.056529425 2.05717948468286
3467950 3472350 18 0.0210328172222222 -1.10554615838289
3472350 3473950 8 0.0368238375 0.338067144014072
3473950 3479150 24 0.011326436 -2.42118017111534
3479150 3480950 3 0.0304575666666667 -0.0584000115570774
3480950 3485950 2 0.011519965 -0.692346507295957
3485950 3492450 7 0.0326175142857143 0.0483502623137213
3492450 3497450 2 0.00768837 -0.822779491613158
3497450 3504050 7 0.03300932 0.0733026793949153
3504050 3509050 5 0.014211066 -0.949849503391667
3509050 3511150 4 0.0327894025 0.0448243805204589
3511150 3512450 2 0.0266351 -0.177805652532503
3512450 3520750 4 0.049463975 0.847569251557354
3520750 3524850 13 0.0280262453846154 -0.3325811772052
3524850 3528250 7 0.0694064248571429 2.39127739959284
3528250 3532350 2 0.04680465 0.508794731598649
3532350 3539150 2 0.0609519 0.990387394022919
3539150 3543350 17 0.0208873235294118 -1.08883755398625
3543350 3544550 2 0.0321033 0.00833971117199003
3544550 3548450 5 0.016788044 -0.811145642994021
3548450 3551750 2 0.0442912 0.423233291928728
3551750 3552650 3 0.00475821333333333 -1.12985926075971
3552650 3556150 4 0.0416635425 0.472041952057202
3556150 3561250 3 0.00609331266666667 -1.0741962053221
3561250 3563950 7 0.0280867 -0.240197769663506
3563950 3564850 1 0.00210599 -0.71616602547167
3564850 3565550 3 0.0357244666666667 0.161187954195577
3565550 3565750 1 0.018571 -0.319837953820321
3565750 3568850 5 0.043617612 0.632935235616947
3568850 3572050 4 0.0116981275 -0.97054874702921
3572050 3577650 8 0.052608325875 1.4127203496224
3577650 3588250 10 0.0240196287 -0.596672476265882
3588250 3592450 2 0.04420385 0.42025977275979
3592450 3596350 4 0.0115167575 -0.97928023548326
3596350 3596650 3 0.0300725666666667 -0.0744514586729845
3596650 3599050 9 0.0164037312222222 -1.11601837414213
3599050 3602850 10 0.04012736 0.629431248402659
3602850 3606750 10 0.014661852 -1.30897668924257
3606750 3609150 9 0.0338018895555556 0.14035108008866
3609150 3613750 5 0.02159362 -0.552489207962649
3613750 3617450 9 0.0508253066666667 1.36965942728612
3617450 3622150 1 0.000278271 -0.76016091808276
3622150 3625850 4 0.02394185 -0.381113219415292
3625850 3632650 23 0.0144336323913043 -2.01150713677425
3632650 3638550 4 0.059022705 1.30774425641139
3638550 3644550 2 0.0134983 -0.625001149023705
3644550 3646250 1 0.0275385 -0.103981906205806
3646250 3651750 5 0.008302542 -1.26787126688834
3651750 3656650 5 0.039732948 0.423846181248707
3656650 3657750 1 0.0216122 -0.246633447324056
3657750 3659550 4 0.0515806 0.949467507878977
3659550 3661350 8 0.020269725 -0.788984277703349
3661350 3663950 5 0.05747982 1.37905792786932
3663950 3667850 19 0.0153215205263158 -1.73508561873133
3667850 3671050 13 0.0287414469230769 -0.270509575584283
3671050 3674350 6 0.0146238316666667 -1.01617071916068
3674350 3675250 7 0.0347229685714286 0.182437570300811
3675250 3676550 6 0.0135349233333333 -1.0803743785429
3676550 3678750 3 0.0649429 1.37936493461028
3678750 3682350 11 0.0270861245454545 -0.380984017039471
3682350 3688050 3 0.0761657333333333 1.84726809237818
3688050 3694650 1 0.0125243 -0.465387634680169
3694650 3698350 2 0.02432005 -0.256613271903428
3698350 3703350 10 0.020087189 -0.896005689205958
3703350 3710950 8 0.0436476625 0.802652706532201
3710950 3714950 3 0.0406937333333333 0.368366970052306
3714950 3716550 2 0.04878273 0.576131409305496
3716550 3721450 1 0.00269136 -0.702075626297752
3721450 3728250 1 0.0457777 0.335052565347097
3728250 3735650 7 0.00959732142857143 -1.41770659320747
3735650 3738350 21 0.0418771932857143 1.10515113342136
3738350 3739950 8 0.0183362625 -0.920619945846978
3739950 3741250 5 0.035975634 0.22161164275978
3741250 3741750 1 0.016296 -0.374599315216811
3741750 3741950 1 0.0353381 0.083761704496638
3741950 3749550 14 0.02544086 -0.577988962004133
3749550 3753850 6 0.0636601641666667 1.87508458012211
3753850 3758750 7 0.0133553307142857 -1.17837518053757
3758750 3762550 5 0.0401101712 0.444149930086125
3762550 3766750 6 0.00994741833333333 -1.29189902391587
3766750 3768650 4 0.023759 -0.389915957816477
3768650 3776050 4 0.01348514 -0.884518648275325
3776050 3782850 8 0.16065956875 8.76915863047878
3782850 3788250 13 0.0524344092307692 1.7857781118639
3788250 3789950 7 0.0433470671428571 0.731669234509494
3789950 3797950 5 0.007459106 -1.31326856139313
3797950 3800050 2 0.0330372 0.0401310054120739
3800050 3808050 6 0.0159139233333333 -0.940104990390882
3808050 3812050 30 0.065877694 4.48517993774516
3812050 3814950 24 0.030646710375 -0.142875786491292
3814950 3817850 16 0.0677703999375 3.45774905587102
3817850 3822150 9 0.0177677324444444 -1.01752004815264
3822150 3822550 4 0.021543675 -0.496565815342348
3822550 3826150 7 0.0175384971428571 -0.911967342060646
3826150 3829450 5 0.066247606 1.85097727112348
3829450 3830450 5 0.039173842 0.39375273048138
3830450 3830850 0 NA NA
3830850 3836250 4 0.0237784125 -0.388981404033523
3836250 3838750 6 0.0830558 3.01868019641508
3838750 3845050 12 0.0304072575 -0.120995009754131
3845050 3853450 6 0.0464551666666667 0.860652267183085
3853450 3858550 21 0.0127359699047619 -2.10932542298348
3858550 3863050 11 0.0339445401818182 0.166552361071038
3863050 3867550 3 0.0139522766666667 -0.746539724719968
3867550 3869750 2 0.015741385 -0.54864332137565
3869750 3876550 4 0.00803568 -1.14686576781441
3876550 3878550 4 0.01534575 -0.794945429261767
3878550 3881850 4 0.01984370325 -0.578405610828566
3881850 3881950 0 NA NA
3881950 3884750 12 0.0176819683333333 -1.18208231413531
3884750 3894550 4 0.044805375 0.623295600391036
3894550 3894850 1 0.019961 -0.286379363780268
3894850 3895050 2 0.04524835 0.455816049485101
3895050 3906350 7 0.0198886185714286 -0.76229823837217
3906350 3914150 15 0.0497244526666667 1.66559416805488
3914150 3916150 11 0.0187233126363636 -1.04862272345518
3916150 3916950 6 0.0295250116666667 -0.137574922042965
3916950 3922950 15 0.01396906 -1.66774892424897
3922950 3937350 7 0.0424996814285714 0.677702890986275
3937350 3951650 5 0.007725558 -1.29892698726612
3951650 3956850 2 0.0259677 -0.200524904889107
3956850 3961150 3 0.00804115666666667 -0.992986556085635
3961150 3964850 3 0.075985304 1.83974561990504
3964850 3972050 5 0.017284896 -0.784402965933414
3972050 3980850 1 0.109612 1.87160341009081
3980850 3989450 19 0.0207537436842105 -1.16512186438583
3989450 3993850 3 0.0551894333333333 0.972722715397909
3993850 3998150 5 0.023419402 -0.45421789495783
3998150 4001750 5 0.073716804 2.25300111326508
4001750 4008150 9 0.0158333688888889 -1.15720582626865
4008150 4011250 22 0.0411319663636364 1.04702014558633
4011250 4012750 10 0.01977123964 -0.920055425316384
4012750 4014250 9 0.0541738655555556 1.61146818790837
4014250 4015150 4 0.011295552 -0.989929478848878
4015150 4017550 3 0.0450502966666667 0.550001115382438
4017550 4024850 1 0.00794913 -0.575516222733083
4024850 4032950 2 0.0514939 0.668423521100001
4032950 4041650 4 0.02093045 -0.526087605093875
4041650 4041850 0 NA NA
4041850 4042450 1 0.000507872 -0.754634208923201
4042450 4045150 5 0.060415766 1.53708296499382
4045150 4046750 7 0.0351581814285714 0.210154401205956
4046750 4052550 2 0.10145755 2.36925776294449
4052550 4060450 2 0.01072372 -0.719451828082118
4060450 4066450 4 0.0167270475 -0.728447203685004
4066450 4073750 6 0.0169494316666667 -0.879049874651925
4073750 4075150 2 0.0568617 0.851151124935446
4075150 4077850 1 0.00736407 -0.589599159919294
4077850 4084750 13 0.0410138976923077 0.794603730377886
4084750 4087650 6 0.00960179333333333 -1.31227758939718
4087650 4089050 2 0.057188055 0.862260716788666
4089050 4092050 1 0.00269136 -0.702075626297752
4092050 4094550 5 0.014169904 -0.952065016407955
4094550 4100750 4 0.00969841375 -1.06681867876836
4100750 4105050 11 0.0297811090909091 -0.165831982616496
4105050 4105550 2 0.01452136 -0.590174720621028
4105550 4113550 1 0.0369743 0.123146557031555
4113550 4132950 3 0.00544945 -1.10104017296861
4132950 4134850 2 0.03034735 -0.0514353430317525
4134850 4136050 8 0.015362346375 -1.12309267863465
4136050 4138150 8 0.0381362 0.427416544136467
4138150 4144450 4 0.0154020525 -0.792234922404601
4144450 4153350 5 0.050609884 1.00928890233446
4153350 4160050 3 0.0105604333333333 -0.887952695863975
4160050 4160950 2 0.06147605 1.0082302111082
4160950 4161250 2 0.005888245 -0.884058326117849
4161250 4165150 5 0.056683992 1.33622309737696
4165150 4168750 8 0.0271871 -0.318029563078657
4168750 4170650 1 0.0344573 0.0625600310381643
4170650 4178950 6 0.0123436183333333 -1.15061549811097
4178950 4181550 14 0.0259452607142857 -0.532560028001562
4181550 4183650 6 0.00931478666666667 -1.32919993051903
4183650 4190450 6 0.0358462416666667 0.235134226535497
4190450 4199550 3 0.0141471166666667 -0.738416441717206
4199550 4201150 1 0.0819832 1.20655255217813
4201150 4204650 3 0.00765601333333333 -1.00904397906497
4204650 4209950 1 0.130785 2.3812571704635
4209950 4218250 6 0.00928073833333333 -1.33120747103364
4218250 4222450 6 0.0149239133333333 -0.998477456538161
4222450 4225650 2 0.01727385 -0.496476016816672
4225650 4234050 4 0.0302219725 -0.0787764652731145
4234050 4245050 1 0.0163102 -0.374257508037985
4245050 4249450 4 0.023880465 -0.384068407256455
4249450 4253350 4 0.015759564 -0.775023655191501
4253350 4262450 4 0.05042979 0.894065378376828
4262450 4264750 9 0.0241135377777778 -0.559271776666345
4264750 4267650 12 0.0337126733333333 0.154624249699545
4267650 4268650 4 0.00985808925 -1.05913160381305
4268650 4269450 6 0.038597425 0.397348099112498
4269450 4273250 4 0.014308465 -0.844882254541905
4273250 4276350 12 0.0235059775 -0.69645231340124
4276350 4280250 6 0.00885427833333333 -1.35635218867606
4280250 4284450 5 0.0410453 0.4944825190834
4284450 4291050 6 0.0155147933333333 -0.963638290472056
4291050 4295250 2 0.063799 1.08730675779949
4295250 4299750 11 0.0359939554545455 0.330165865292607
4299750 4303650 5 0.09641754 3.47485078255516
4303650 4304650 3 0.0222805 -0.399318850942137
4304650 4305650 4 0.09882815 3.22405226449323
4305650 4311750 3 0.0484847666666667 0.693191280515347
4311750 4315750 5 0.07577388 2.36372164806644
4315750 4326050 3 0.0140344773333333 -0.743112608735833
4326050 4332350 1 0.1279 2.31181254293433
4332350 4338850 3 0.0238880666666667 -0.332296068253059
4338850 4343050 4 0.03647395975 0.222205805710179
4343050 4357450 5 0.00938284482 -1.20972479783332
4357450 4376950 2 0.03883125 0.237368770046143
4376950 4404350 7 0.00545464857142857 -1.6815355706659
4404350 4411550 5 0.016004632 -0.853312191828292
4411550 4420650 4 0.005780085 -1.25545429788836
4420650 4428150 7 0.0245881642857143 -0.463004429018788
4428150 4432550 16 0.012665228875 -1.84798138345901
4432550 4436650 10 0.039039191 0.546600957834747
4436650 4438350 7 0.00877807 -1.46988118534518
4438350 4439350 4 0.05299196 1.01741299800693
4439350 4441550 10 0.012084473 -1.50516409347264
4441550 4445850 23 0.0317648652173913 -0.0107876138991182
4445850 4449750 10 0.015952334 -1.21074654389506
4449750 4450250 2 0.02233745 -0.324103816887248
4450250 4455350 4 0.0162973025 -0.749135925665957
4455350 4459050 3 0.0473209 0.644667269476471
4459050 4459750 5 0.017059638 -0.796527304668728
4459750 4460150 3 0.0632608666666667 1.30923748240978
4460150 4462750 6 0.0238884466666667 -0.469915201079981
4462750 4464250 1 0.0585526 0.642556264557654
4464250 4465250 6 0.0324978216666667 0.0377063893450934
4465250 4468950 7 0.0470182 0.965467861920793
4468950 4473350 15 0.0182737542666667 -1.26643818961256
4473350 4477250 14 0.0331381507142857 0.115268803011269
4477250 4484150 2 0.006211 -0.87307128342328
4484150 4488250 1 0.0429632 0.267304938248011
4488250 4494350 4 0.01964525 -0.587959518647079
4494350 4501150 5 0.066520768 1.86568000584374
4501150 4511050 13 0.0174976084615385 -1.24635068349891
4511050 4513650 4 0.018439785 -0.645992841298348
4513650 4527750 8 0.00691459275 -1.69823995598792
4527750 4531250 18 0.0225393983333333 -0.951687618710911
4531250 4535350 15 0.0132672866 -1.73317266430017
4535350 4537850 7 0.0400710871428571 0.523036189280244
4537850 4540450 3 0.0129147333333333 -0.789797054448442
4540450 4551450 5 0.041934254 0.54232978495681
4551450 4564950 4 0.0172507675 -0.703234350770217
4564950 4568550 6 0.0528473216666667 1.23754325954241
4568550 4572950 11 0.0229322854545455 -0.712602590727446
4572950 4576950 1 0.267176 5.66431512309147
4576950 4583350 11 0.00933833090909091 -1.79786557720394
4583350 4593450 11 0.0244382854545455 -0.592372230079367
4593450 4604250 5 0.01727233 -0.785079321226224
4604250 4608450 2 0.08440275 1.78868793212129
4608450 4612750 11 0.0288519954727273 -0.240007059241358
4612750 4616550 14 0.0771095864285714 4.0755634546383
4616550 4620650 17 0.0181327164117647 -1.3622239887632
4620650 4623350 5 0.05437046 1.21169901546648
4623350 4626850 4 0.0230067675 -0.426129826639936
4626850 4630350 3 0.0268159766666667 -0.21022543831764
4630350 4638450 2 0.008096475 -0.808887012615568
4638450 4642350 10 0.03754308 0.432718547242414
4642350 4648750 4 0.02009062025 -0.566518568127962
4648750 4656250 4 0.0333097625 0.0698754767985048
4656250 4666250 3 0.00635992 -1.06308079360336
4666250 4672150 1 0.300005 6.45453962123888
4672150 4679250 2 0.0022397055 -1.00825983890409
4679250 4682750 11 0.0340526318181818 0.175181774366551
4682750 4684550 14 0.0206950285714286 -1.00542305686105
4684550 4689450 6 0.03055125 -0.07706637932972
4689450 4696250 3 0.0187441733333333 -0.546755631395573
4696250 4710050 8 0.04633087875 0.985333758708075
4710050 4713250 18 0.0137916462777778 -1.84504566412519
4713250 4714150 2 0.04106905 0.313546688721012
4714150 4718850 8 0.01188195125 -1.36004795326926
4718850 4722850 4 0.0177661425 -0.678423241645192
4722850 4728950 1 0.00688216 -0.601199180873396
4728950 4737350 6 0.0230166583333333 -0.521317141439263
4737350 4742550 2 0.00536233 -0.901961226332298
4742550 4747050 7 0.0237734514285714 -0.514889979105521
4747050 4752250 1 0.0146473 -0.414285054352808
4752250 4756650 5 0.025959538 -0.317497026896467
4756650 4763850 3 0.01737128 -0.603994396943058
4763850 4768950 8 0.03961234625 0.527916811349544
4768950 4769650 1 0.00904858 -0.549051440848524
4769650 4770850 5 0.030470968 -0.0746727742587844
4770850 4780050 17 0.0114987935294118 -2.02062079380046
4780050 4786150 12 0.0338681333333333 0.167587148237929
4786150 4793550 6 0.0317407833333333 -0.00692971987066441
4793550 4801850 2 0.1020925 2.39087237080158
4801850 4811750 8 0.0316679375 -0.0129613043689411
4811750 4816250 12 0.0252900259166667 -0.547690968921535
4816250 4819050 10 0.009376847 -1.71126576364449
4819050 4820750 6 0.0282587683333333 -0.212234517510907
4820750 4827050 8 0.02363130375 -0.560118362396649
4827050 4836950 1 0.157895 3.03382003088497
4836950 4847550 9 0.0149235796555556 -1.22290423989661
4847550 4853550 5 0.095717196 3.43715530498169
4853550 4857950 2 0.009006815 -0.77789773453599
4857950 4860650 8 0.04148136 0.655164623888386
4860650 4864750 1 0.011925 -0.47981334188233
4864750 4869250 5 0.03723196 0.289232424201427
4869250 4873450 24 0.0207842758333333 -1.30588348623814
4873450 4887250 1 0.13809 2.55709530013443
4887250 4892750 19 0.0229361364210526 -0.936139232120605
4892750 4905650 9 0.02838103 -0.251104281495593
4905650 4913050 6 0.0110616105 -1.22620459201082
4913050 4920550 7 0.0303937114285714 -0.0932741560512319
4920550 4930350 9 0.0149464444444444 -1.22125310982945
4930350 4935050 5 0.026369136 -0.295450729329645
4935050 4937850 3 0.0196325666666667 -0.509716673971873
4937850 4941050 6 0.041664495 0.578187120684336
4941050 4944750 27 0.0274222046666667 -0.554851613533319
4944750 4947850 22 0.053281995 2.41879070317404
4947850 4953450 4 0.0188799025 -0.624804767914243
4953450 4956650 8 0.02401117425 -0.534255690079211
4956650 4961250 17 0.0204121294117647 -1.13599913460449
4961250 4964950 6 0.0521571433333333 1.19684931564479
4964950 4971250 11 0.0326119572727273 0.0601666215269039
4971250 4974550 30 0.0941239256666667 8.20921687127702
4974550 4977050 19 0.0414991221052632 1.01154014424263
4977050 4978550 10 0.073652844 3.18135616185807
4978550 4979250 4 0.017131225 -0.708989348611747
4979250 4979550 2 0.09971001 2.30976899719193
4979550 4988250 4 0.025793575 -0.291967740793828
4988250 4991850 7 0.0456270285714286 0.876870150219628
4991850 4995450 6 0.0103461003333333 -1.26839213858286
4995450 4999550 3 0.0445674666666667 0.529870933016273
4999550 5010750 2 0.01883055 -0.44348371812994
5010750 5019350 3 0.265367 9.73546062786563
5019350 5026750 8 0.0137498475 -1.23287622333308
5026750 5031450 11 0.0324858545454545 0.0500993065344027
5031450 5038350 4 0.003995738 -1.34135607452462
5038350 5039150 3 0.0216509666666667 -0.425565399014088
5039150 5039750 1 0.0136986 -0.437121143828346
5039750 5049050 2 0.037078565 0.177704861121011
5049050 5056550 4 0.0285562775 -0.158966114390764
5056550 5066850 4 0.053178075 1.02637291956852
5066850 5073850 18 0.011228153 -2.10684061779146
5073850 5076150 13 0.0337567307692308 0.164761720928761
5076150 5078550 9 0.0221836166666667 -0.698636753500109
5078550 5082450 5 0.037548 0.306243034319197
5082450 5085450 5 0.019687956 -0.655060108226764
5085450 5088250 12 0.0311213066666667 -0.0614546334585063
5088250 5091850 9 0.0243901718888889 -0.539295257281969
5091850 5098150 3 0.0637586 1.32998901559894
5098150 5108250 4 0.027401925 -0.214538786418404
5108250 5110150 5 0.08471028 2.84471651028782
5110150 5111550 1 0.00670247 -0.605524485941236
5111550 5118450 2 0.07550335 1.48573960364908
5118450 5139850 28 0.0193708651785714 -1.59054344041907
5139850 5146150 4 0.08221475 2.42425235115306
5146150 5157450 3 0.0237794666666667 -0.336823827101857
5157450 5165150 4 0.04038275 0.41038222373508
5165150 5168750 8 0.0258250525 -0.410761660394152
5168750 5180650 3 0.0445842333333333 0.530569970063832
5180650 5180850 2 0.0369871 0.174591261455448
5180850 5180950 0 NA NA
5180950 5184950 7 0.0246863257142857 -0.456752950753685
5184950 5185650 7 0.0413403968571429 0.603873053678225
5185650 5185850 2 0.020414785 -0.389554088586692
5185850 5186050 2 0.0492754795 0.592905308375155
5186050 5187650 8 0.03473577125 0.19590560948888
5187650 5191150 4 0.0768545 2.16619996660314
5191150 5196450 12 0.0194453933333333 -1.03504063553599
5196450 5199350 3 0.0429838 0.463844590810494
5199350 5208650 4 0.03234625 0.0234901966028694
5208650 5218250 3 0.0958650333333333 2.66857269541816
5218250 5218950 2 0.04380415 0.406653412006217
5218950 5220850 3 0.0863365666666667 2.27131119205275
5220850 5228250 11 0.0211800145454545 -0.852493801453301
5228250 5229450 2 0.0438972 0.40982096734302
5229450 5233650 9 0.0223907955555556 -0.683675789093734
5233650 5234350 2 0.068823 1.25833091698375
5234350 5236350 1 0.00691383 -0.600436854580901
5236350 5242750 8 0.0479734375 1.09716386584561
5242750 5251650 7 0.0158963624285714 -1.01654782366251
5251650 5256150 8 0.03299848625 0.0776262677737418
5256150 5258750 3 0.0199426933333333 -0.496786851142697
5258750 5260950 6 0.0448782348333333 0.767674014379764
5260950 5273150 2 0.013684335 -0.618668251043243
5273150 5273350 2 0.0457753 0.473754182582661
5273350 5276750 3 0.0324687533333333 0.0254505245993327
5276750 5280650 11 0.0680637890909091 2.89043655853557
5280650 5286050 12 0.0201403710833333 -0.977090512934139
5286050 5289750 3 0.0342387 0.0992432656849853
5289750 5292150 4 0.0123059375 -0.941287645428858
5292150 5294350 6 0.0515182616666667 1.15917989972009
5294350 5297450 9 0.00628075466666667 -1.84702669620846
5297450 5300650 8 0.0444914125 0.860097624649924
5300650 5305750 12 0.00960068225 -1.85593341125294
5305750 5306350 3 0.0229175333333333 -0.372759612341955
5306350 5308550 1 0.00960604 -0.535632861277497
5308550 5312750 2 0.0391715 0.248951367610324
5312750 5314350 3 0.0254186053333333 -0.268484742365133
5314350 5317050 3 0.0461283666666667 0.594948085751909
5317050 5320250 2 0.01669095 -0.516318768088269
5320250 5326750 4 0.04086304 0.433504275836284
5326750 5337750 10 0.0105428 -1.62251463603607
5337750 5344550 2 0.023970375 -0.268516709973244
5344550 5352750 3 0.0240801966666667 -0.324285770761164
5352750 5368250 5 0.0455009 0.734301764877407
5368250 5371850 1 0.00269136 -0.702075626297752
5371850 5376650 2 0.074909605 1.46552767303704
5376650 5389050 9 0.00953679555555556 -1.6118989179603
5389050 5394050 19 0.02341241 -0.886167301796297
5394050 5399050 14 0.0150159372142857 -1.51691136199472
5399050 5404850 1 0.0952814 1.52665256805629
5404850 5411050 7 0.0104857171428571 -1.3611284995561
